Gene	CYFZ	FY2H	FLWA	453W	684C	CZJE	925L	9JD4	G4YW	4DUY	36TS	CR3L
PCSK5	2.78391078965716	6.53578311248919	6.15547609415404	7.76869669205911	8.4190380068528	4.35270046296114	5.24894047664157	9.18302137646077	9.89931109859888	4.86880046442316	4.78974526515834	14.0385661294918
ARHGEF4	0.786107959606185	0.205551140595204	0.603330235564638	1.05248560779679	1.60678731902861	0.761148482673173	3.90338206353235	2.14312266286782	2.56709144049297	3.16757434960171	1.30130287599984	1.39553315113242
AGBL3	7.31785480817673	1.6774524921658	2.51418050692155	8.80024959970922	9.73300772227343	5.20809706002653	6.89267925499044	6.54006533565179	1.80111355672279	6.85336402135793	4.28252415788059	5.67866850248886
RP11-61O1.2	20.37494	3.433629	10.76241	11.00549	4.046863	7.915966	8.956081	28.4873	22.87672	19.94863	5.451301	26.11383
AC093609.1	1.15429106147291	0.123508359589034	2.19137375781942	1.7406525369617	1.1105430708243	1.29085758289942	0.513454208635262	3.69332095329486	2.99358010582453	0.624959023485854	1.29537385966288	2.51071819410834
COL6A3	0.256388143694668	0.757566874215952	0.0550474281187457	0.0739119858790201	0.641476411898731	0.433305782905615	2.00688448245718	0.219237230203547	0.41345479977989	0.84754830205303	0.367062698624922	0.519556199203626
PCSK6	1.420899	4.231314	1.694407	2.539415	3.473578	2.428681	2.707915	3.790376	1.572935	3.724815	2.010277	2.836448
ANKRD31	0.127757584708184	0	0.288844750712098	0.0775155806104039	0.307015171015033	0.541534278232017	0.0160031208765096	0.376861734304315	0.373766585978179	0.0773754328828174	0.19090382702688	0.497835696231259
CEP41	20.6675343125951	28.5622018396108	20.9277853399597	30.1942857173526	18.1692261196922	18.7838605734677	11.4155283426304	11.2279631213892	12.4391575027968	20.2366696195883	16.5220051048612	14.8538936682077
CD8B	107.913046259724	100.95688362027	59.3982013288311	146.750347983042	112.996412504568	120.687116157411	107.521624624918	163.307921724549	85.0608752449726	73.7864424901029	135.869565128739	92.8756967764887
ANAPC1P1	0.345368277930743	0.33320151957048	0	1.2342840097229	2.37823224262673	0.489566793616621	2.90510596610375	1.53952058131122	0.919415061867513	0.699758221732478	0.0768559213780784	0.674142500037573
FCGBP	1.105638	0.8579496	1.019549	0.7671537	2.127293	2.000946	3.75898	2.73697	3.124986	4.264648	0.9534332	1.846736
SUCLG2-AS1	1.26640897528347	1.40252776437829	2.7824598823133	2.00746149890993	2.78154728774141	5.45573980208339	2.35775081978407	1.24275433138733	0.972994442926085	3.3696806918236	4.08980724747004	5.09858686770483
SLC16A10	0.289889823002924	0.953976494461395	1.6542068657988	1.22306100362023	0.764606283953157	0.513369906295622	0.398976070678556	0.483944882221308	1.44854736044377	2.68614539692412	0.27454265091212	0.822722854883751
CNN3	2.79909741489557	4.90927002369616	6.05671123477546	1.98327956100398	3.67754954900617	3.54691320358868	1.94325165103415	3.01260076204616	4.31344565920941	3.64084840739195	0.833665696719307	9.43722952105869
HAVCR1	1.032024743768	1.38288019313487	10.7364163130489	6.17663590695886	7.47417789441577	4.81087751046595	0.515044776183651	12.6430494604432	8.27026653553322	3.81741886625536	6.20324684492981	27.256328511443
NPAS2	0.657637664510578	0.573685768818715	0.0946280611416537	0.292993781978833	0.141517136941378	2.17989712179301	0.284170004379225	0.445534335369294	0.741697216020156	0.749073497450526	0.127051017963841	0.147066483774247
SCML1	8.120336	13.00492	12.22879	10.24002	9.470317	9.144568	4.156827	7.656317	4.279015	12.62917	4.179052	10.53735
RP11-317F20.3	1.0549643844182	0.722711742811063	0.356192128911893	1.71753736011078	1.93029575119871	0.458969903803993	1.05696443072601	1.18946352773619	0.489935428210574	0.495108169789918	0.187716008073131	1.15015867270569
SREBF1	2.95879	8.014697	7.014297	8.40443	12.61439	5.396975	5.276141	9.017329	11.55885	5.995971	9.18833	14.60015
NT5E	9.1170411283678	8.96750831271989	13.1649410591389	12.8918921775542	15.6687571571552	12.195913283791	15.8259354034669	17.1324084458017	14.7896326774629	15.5416980882029	6.08497917735031	14.6719202244992
XKRX	0.5665349	0.4101467	0.6064284	1.309068	0.03404138	1.61722	0.7775717	0.4234532	0.3185922	1.09313	0	0.9880797
MTUS1	1.72400023109356	2.25856683345654	1.4234274811186	0.284506594270606	3.75026333431166	3.82134620384129	4.84600197750196	3.84848375964721	2.64223011680157	2.68700244974893	6.99756667012903	0.926503176276431
GAL3ST4	2.93203841031974	2.21103365269343	4.13022205603703	5.16952781269953	5.8288651466747	1.23860377343156	2.88620003548793	4.21874546360308	4.62727994639868	2.41047638953178	1.37774120061312	7.087566134923
WHAMMP2	2.127331	3.828055	3.072681	5.66244	3.228003	5.618633	1.773688	3.20679	4.156818	2.917646	3.092773	3.579779
PLAG1	1.6539794455986	1.5632721700838	3.49302096013718	2.85329357253637	3.30671492670237	3.00961924663689	2.40524920631167	2.05973892863648	2.19004154133298	3.10081188982285	1.51473594742363	3.61825736501124
LMO7	7.760971	5.147319	9.766058	12.61826	15.58479	18.04534	8.105434	7.995926	10.72941	6.661964	9.964361	20.12376
RBM11	1.265585	1.014027	9.780465	6.014644	2.579921	6.60169	3.983533	3.088697	2.330171	1.39952	0.1245838	5.400969
DFNB59	1.16061614190231	1.85823844494038	1.28660563331382	0	2.3461146942613	0.299588234418953	0.954207111330052	0.311017748725669	1.11156672147038	1.80145718315465	0.26178590312982	0.185454985177748
ROBO1	0.507033898864897	0.0919277113147389	0.210465026059179	0.771365122320642	0.406125853263483	1.32838805008573	0.467646127481797	0.619749395209464	0.195031014807156	0.186517099701262	0.949422197509465	1.74200433609779
EPHA1	9.32564336473299	7.76504615205804	9.92968303466048	6.03728783656137	16.3266937558861	9.93111489500806	16.2063106213487	16.2001595728328	11.4515470728572	21.0110779451427	9.92764623827141	16.6507720278368
FOXP1-AS1	9.20842049308977	8.74715538272329	8.22828820909431	14.0980424892457	10.9319057533049	6.44043016806197	12.8076817149456	10.1995375289541	10.4474657334304	8.99518731069189	10.5031836935168	17.7178591307021
SOAT2	0.270956	0	0.4499018	1.311622	1.404763	0	0.812461	1.415285	1.194811	0.3589655	0	0.6646314
NAA16	16.98043	11.29903	29.50828	27.27836	26.98769	22.56835	21.58344	22.49175	23.61417	27.05785	21.73861	18.93105
PRKAR1B	5.82113322401573	7.94094927869583	13.6278473538215	11.1994508445694	12.885169200735	6.19090730102744	13.9569436482118	9.82489385449737	7.81933630290616	9.81108428570291	13.7827681120948	13.9904253212375
NELL2	31.46099	33.41599	56.36817	55.79189	61.75347	49.76974	53.98673	63.42384	29.88677	55.56032	32.00627	76.75815
RP11-415F23.2	10.6744981213641	17.4472367796532	15.8358604802847	268.402293710706	25.0154869903757	91.5501322270094	10.0907572211151	12.305058518805	25.5451480542385	15.5761900525271	14.2773211330598	142.418761329561
RNF157	3.139249	4.508503	11.13272	5.526248	8.282038	4.602913	3.864577	10.75114	7.859977	10.88702	6.041611	4.734288
P2RX6	0.2030086	3.097142	0.1849392	0.09420391	0.5787364	0.2928479	0.195084	1.110667	0.3466785	0.2745127	0.5683242	1.123894
CRTAM	16.3027676634582	21.699366752535	9.88797307259326	15.7069863007692	12.9076939648243	14.2361810837611	14.5129138933108	18.4914031047025	17.2160308908372	23.4997431765162	11.2410424805692	14.3639971168475
DNAH6	0.881377753615812	0.925875823446795	1.13584565058733	0.354049642177245	0.802612594602115	0.996187816333939	0.322658418297904	0.552164934027572	0.9051365455016	0.637913586281476	0.262789664638459	1.12000424079366
SIRPG-AS1	3.240186	0.1890765	1.06969	3.794792	2.132007	1.215352	2.191687	3.326515	3.898164	6.52509	0.8995871	1.938964
CYP2J2	1.22411587588312	0	0	0	2.35690937890019	0.0468373821003699	0.222884768837077	0.816127385660984	1.25436646343442	0.675176159031472	0.287788424735108	0.506642341660015
RP11-277P12.20	1.908205	0.9415037	1.519768	1.559282	1.424694	1.303843	3.310301	2.311	3.452781	2.158033	0.9842318	0.8137899
DIXDC1	0.529655883420807	0.734861059453104	2.25813351232794	1.08381210838835	1.15659061172015	1.8620453996917	0.0448127293521598	1.81473712829504	2.30013096661392	1.11414008093098	1.13205993557523	0.86469321066132
FAM153A	1.8894073922709	8.0290046160443609	10.4183681281684	5.79543255921708	17.2913276621253	8.2821289914219	4.58849503422607	4.4627747391143	3.10461916464426	16.4299453632181	9.27168090670673	23.3352811859535
ACER1	0.7384396	0.9552798	0.6339842	1.062152	1.124139	1.232847	0.6599153	0.4306553	0.6609367	0.323476	1.685506	3.330602
CLDN7	1.670821	2.289941	1.593551	2.700815	4.885424	2.294842	2.312354	2.773209	4.023697	1.646594	2.491565	1.451519
CD8BP	0	2.85813841996211	0.324251086356824	0	0	1.46285869341979	0.717629708686056	0	1.74220891752979	1.1823609956849	0	1.70931966615703
TRBV13	12.584523936733	17.7404170809049	13.5946176207228	20.8525114417015	60.1248152683496	19.2951668120345	23.2858114864398	32.1129581044323	16.4925161549028	15.5156028010788	31.0724131250427	12.6612506318446
SEC14L2	7.748302	16.48314	17.82404	7.53009	12.31785	11.5558	3.965783	7.5862	6.240578	4.064016	20.40585	13.34948
RP11-415F23.4	6.59542718937025	2.47736951247894	5.42730259456789	8.04961366683257	9.11591708475649	12.6576431046323	7.16339992388917	11.4819782710039	14.8742963253195	6.33247233451977	2.89069971041802	6.77581112944452
ZNF391	5.44989057262702	2.62195657731698	4.8022928319925	6.6414857771268	9.0593255686908	6.39278083970697	3.8205560910383	2.78289108235989	3.02938453002194	5.07874140079446	2.2614598734431	3.5668670807567
PRKCA	5.32811	11.87011	8.18067	8.689783	12.4683	11.15713	7.100165	4.980118	7.098436	7.12505	6.752076	12.00113
FAM153C	2.72165681668565	3.39741402303635	0.999435707523365	2.56817192388386	5.96523105576212	1.15514115976659	5.65636892751853	0.726032112439783	1.37710337455324	6.89558646892962	6.06463083444266	4.51795431409836
MPP2	0.8376502	0.96924	0.732383	0	0.1421307	0.3144075	0	0.2152323	0	0.3955717	0	1.565664
OXNAD1	49.5840277018914	31.5884637651491	45.23339241179	43.0529717206412	53.3888463927629	60.7249329687655	43.8361338756814	64.0654957176201	52.3261759084831	51.9842839784989	33.6142233177123	75.6998873711478
DCHS1	0.510507205833025	0.117121484772378	0.621645685474695	1.3038317856565	1.15617317118787	0.330729279758375	0.355157692831414	1.6385998908562	0.932120108335675	1.38550232971497	0.343067581319597	0.859414036930477
RHOXF1-AS1	1.376796	0.7886111	1.129529	2.496926	1.798327	1.280827	3.351786	0.7575025	1.950215	0.5651679	0.7742226	1.501469
RP11-203J24.8	7.69336528562937	1.20562215047359	3.27279378727186	1.96962340303289	2.336178176182	2.43120044055265	4.80045699870866	4.06800674849051	2.86239191470597	4.5220275945906	2.14749362725603	2.81421846897812
RP11-265P11.1	0	0.8937103	0.734108	0.2999992	1.042586	2.463068	2.01321	0.4049828	1.110932	0.3775357	0	1.61742
BMP3	0	0.0511878467990516	0.178583067368425	0	0.68359200168413	0.0447431263653414	0.185809395411899	0.105072028952559	0.158190287435541	0.0414067062098191	0.0336123080504993	0.441985923363396
KCNG1	0.8272828	0.8697944	0.2244389	0.4624678	0.4927091	1.422216	3.146149	0.8404965	0.3052354	1.119791	0.2360648	0.7079218
TCL1B	1.981723	0.9526153	3.421995	0	0.1647925	0.6569786	1.19988	1.836367	0.8377886	0	0.7045485	0.6449825
LIX1	0.495019705240816	1.7519909012718	1.05804855824405	0.595140773591581	1.76202679670204	0.617433257376669	2.53979072178172	1.07189828424963	0.580718627447532	1.47350479517599	0.161194871709211	2.24545582254508
LINC01013	1.37442591923896	0.255489207727442	3.7192122298088	1.45451454230917	3.04074737461539	1.27211129086113	5.36235263247828	0.547832244110239	3.18704596190631	0.410900589764537	0.230453216117959	0.373149407371806
RP11-1070N10.6	1.161188	0.1433248	0	0	0.06059263	0.5033325	0.6826872	0.1466702	0.497157	0.09747517	0.1304397	0
RP11-164H13.1	2.12947	0.9343999	1.527887	1.65135	4.264782	0.6819692	6.605419	1.686057	1.594271	2.716875	1.994003	3.118912
TCL6	6.847472	6.843888	6.324209	4.003142	8.793512	4.809793	8.315724	7.833141	14.96049	3.518929	3.32542	10.06793
LIX1-AS1	0.652872367531536	0.689928865962753	0.5659333917486	1.15599810242592	1.35508401979098	0.241251877523098	1.682143283255	0.626715675399009	0.601246182315808	0.731267303464609	0.715062686268228	1.83052731523705
COL19A1	3.96050687124734	2.91409923264159	2.14900413596557	0.839702618337427	5.27607175718595	2.64027402458261	9.00773062249562	3.20508118887959	1.60107508217359	6.71708534089911	1.04887837008563	4.72223851079758
TCL1A	120.9635	115.7999	109.1743	60.39534	198.8761	125.6528	311.4701	91.32455	105.9916	110.317	50.37972	172.544
ASH2LP1	0	0	0	0	1.180027	0	0	0.3211335	0	0	0.3379046	1.600377
LARGE1	1.81753	2.519295	0.5633517	1.492535	1.722551	1.416245	9.630575	0.6547225	6.550202	2.268887	1.30313	0.7759358
SNX29P2	19.08986	13.65151	10.13349	9.891761	21.2043	26.68666	40.36744	9.495565	9.901935	13.27045	9.893032	21.20584
FAM111B	6.69698763904027	1.11054772904046	0.894607776166339	3.45316453050314	4.21035337052441	5.12189969145727	4.67481660672684	1.27920688264356	1.51131709127404	2.28150597375456	2.03538422675042	7.76074865867644
IGHD	84.95725	130.6021	147.9213	109.3302	203.3378	174.7707	278.0763	88.23067	81.66627	95.70457	101.6117	200.6041
CORO2B	0	0.6635926	0	0.754196	0	0	0.3593235	0	0.2151483	0	0.05495273	0.3107311
CTGF	0.264630536310507	0	0.585317378659902	0.0426938443820244	0.975561222847361	0.0371757543863279	3.53333814065736	0.269013625144975	1.07164479298202	0.320998792410529	0	0.285770021066909
CD200	5.36266867959999	6.82115598069156	7.44631995361062	4.12520739939107	19.1672430312662	11.8642258450297	17.09571035573	9.93933638196914	11.5355756064579	7.35122880860974	6.77318075953086	23.3900239034298
RP11-297B17.3	1.46152784831762	3.1534624227357	0.900988226477829	0	1.01749995811991	3.18098830734418	5.24680701492915	6.01578074257259	1.50036632043357	1.14596350301573	0.952022362342409	7.41980630169117
MYBPC2	0	0	0	0	0	0	0	0	0.07442518	0	0.1774176	0
AC002480.3	0.195994569584412	0	0.248620097606854	0.759521980749635	0.481999221203558	0	0.692977044169541	1.44873467000484	0.302952444804179	0.300319537659816	0.653089829997944	0.33389701876207
PCDH9	2.70805	2.841254	2.602385	1.635767	2.301465	6.295498	5.904476	2.442865	1.950988	2.637661	1.214896	4.484367
AP001056.1	3.714306	7.83706	2.436893	7.37048	2.563955	12.91462	6.047004	4.201067	3.452948	2.328531	11.75205	6.947076
SNX22	5.047545	5.889579	5.920774	5.206704	9.481654	5.765398	16.52415	4.740143	6.794458	5.872257	3.318597	7.745818
FCER2	34.97219	43.40199	38.08364	30.13916	54.35091	48.18139	113.9225	25.80378	17.1037	26.02509	18.91447	40.87641
ZNF318	5.49618577440479	4.16218755728053	10.4434649766473	8.99042548906844	12.5277035524888	5.66061638528652	12.7164134114712	6.18776572448751	9.01433082333669	4.93760429448124	5.47267425640086	6.60612753209789
CLCN4	0.8107534	2.207988	3.705372	1.438949	1.715783	2.998263	3.903233	3.490019	4.17502	2.188805	1.956614	4.186664
DBNDD1	1.35341	2.535212	3.219151	2.288907	2.74082	2.915542	5.222058	3.070577	3.493613	1.682637	1.510382	10.43217
STEAP1B	0	0.576261397283964	0	0	1.6276773337209	0.404092393021996	2.15509668434233	0	0	0.699751118632287	0.333877498657885	1.85185968672009
SLC38A11	1.20319220626693	5.63402512689295	0.545623782035021	0	0.0254129408684058	0.0222919476126185	4.50741537299707	1.36040132890279	1.8038856565153	1.97604971897433	0.764185852856758	0.340485370370177
GLYATL1P3	3.27266696412076	3.28218925291831	3.36469857161147	0.132177215073952	5.37937006886944	0.685902175429078	16.656497886897	2.02256130526638	2.95065395924404	0.885505394243183	1.25190844150595	4.21431883656048
ABCB4	5.26669124521758	0.973843708454391	1.11109030539935	1.57929203902868	3.12893528349446	6.59425475007189	6.54566848127899	1.57217475299258	1.6250959991358	2.96859193258577	2.011209488396	5.53078586674086
VAV3-AS1	0	5.92789902257185	0	0.229757546452206	2.05596510547569	1.97992961567983	1.66039352438169	0	1.06212115339964	2.61443523347765	0	1.55474794967631
RP11-231C14.7	1.11355	1.25234	2.167018	1.579665	0.8982623	2.449971	1.934171	1.009188	1.51775	0.9943785	2.209392	3.159905
VPREB3	5.707574	6.998764	6.437626	1.410851	7.014717	7.540526	29.85821	6.767223	9.601181	7.429138	2.461618	3.819673
SNX29P1	4.389726	5.140353	2.156256	2.294003	3.082864	4.695403	5.197648	3.88237	2.707171	1.01744	1.42367	5.756141
ELL3	4.063747	3.378004	2.139828	7.381785	9.80276	0.7138558	9.594559	3.254098	2.727062	6.033987	2.320289	4.073382
RP11-693J15.5	1.427097	0.3822271	1.364838	0.6479917	1.592011	0.7590883	3.103142	1.316088	1.668872	1.417566	0.3831506	0.7186218
GLYATL1P4	0	0	0	0	0	0	6.56895622224463	0	1.58487951038755	1.11346970885896	0	0.773627113000691
FCRL1	67.6998230656253	66.2501379973474	79.4604543466194	64.4778888498704	89.2708250504671	84.8864236616298	182.047007720306	93.2537359082613	83.4996245010686	79.0940186149518	50.8807111291986	110.991007288409
RP11-142C4.6	6.62933355914114	6.18330850743554	9.01415240472427	1.88324325549751	2.92966294076924	1.25958579458499	17.5377489390719	5.89359900894261	4.06967674240978	5.25444049882817	4.87150302810408	13.8505854543497
MACROD2	1.631971	3.222614	4.598557	2.327371	5.575585	1.783802	6.212314	2.019272	2.959403	2.201266	1.312395	3.748196
FAM177B	3.29558523723288	1.48096503235326	4.55853020389626	0	2.55005493145582	7.66585099336798	13.3637261821216	3.2094471946006	1.44104405367966	8.00650869611942	1.43429708284303	5.5126921585422
LINC00926	52.36332	22.03618	38.74127	29.91651	51.4003	56.66241	81.92177	38.33393	48.4261	55.82074	25.04248	91.35199
SYN3	1.567523	1.343986	3.386972	0.2224058	0.921436	3.721056	5.517508	1.200449	0.4113083	1.686442	1.053106	4.92659
IGHV5-78	27.46429	9.30939	13.23873	10.34443	42.76553	21.75945	46.33735	18.67577	30.95782	16.75887	11.47727	32.15378
AC002480.5	0.998984881311019	0.0848934487287412	0.651991056986453	1.05982054723963	2.29453677183984	0.444117087983761	1.72541911743184	1.9691886000345	0	0.976153601353056	0.73801371204734	2.39795211951414
RP11-693J15.4	2.625652	2.293217	5.278868	3.595029	4.766003	0.9189588	9.823448	5.019346	6.292494	5.895203	1.185235	1.570722
TAPT1	16.4590574253481	10.037219315552	24.7199443669566	34.163317629443704	13.8182829408175	19.9396709964948	33.6385190927824	14.8072181227366	13.9796619211116	18.4183925269831	14.2764001003735	15.408933679166
SNX29	26.06105	33.49735	12.93419	24.36046	33.3075	26.85943	82.53446	21.15767	25.08525	34.31998	22.77039	67.41487
GLYATL1P1	0.928690527850902	0.259624879131595	1.59945645040323	0.195863977074253	0.511672534244361	1.0192490059402	1.10512705652194	0.705314195929838	0.574752733438485	1.79795499386709	1.60863169791371	3.50396381973404
MIR5195	87.79376	14.62333	8.475327	11.64616	84.15921	67.94	129.6897	20.65562	39.51422	0	32.15205	34.42638
PLPP5	65.9383103747808	73.0702476361979	58.1287381996137	57.5362777387722	100.92562675913	69.6707512098476	128.589345987164	59.483286011542	53.0535545252718	56.0233274983847	33.6691917945543	85.1785362683526
NETO1	0	0.2735688	0	0.8458125	0.125695	0	1.033346	0.4190758	0	0	0	0
ICOSLG	1.783243	0.800913	4.005654	1.632712	1.03526	3.184558	1.622423	1.37581	0.6512157	0.8142096	2.345424	5.791419
CLEC17A	9.633896	6.987549	10.21838	5.67539	15.45299	15.30994	18.9212	2.502711	6.895781	6.178149	6.411884	6.125561
CD22	38.04023	27.39424	26.69199	29.78703	72.16256	57.45109	127.2338	53.31359	53.0346	35.28215	27.91516	60.09801
KCNH8	0.954066705289572	1.14039324742734	0.794981439588334	1.35279936187804	2.13644030020358	1.20455628669752	1.42818708992982	0.746626449794569	0.767930339380447	1.3386846251979	0.977702260628567	3.10919724062106
CD72	26.9181487734474	28.922123356174	33.2133360307785	20.2202622843912	35.1776704686434	25.8073268569726	68.0931022784132	26.144106889676902	19.9515752554095	26.5104861065044	8.4080880347536	35.2351425487318
Z84812.4	1.022976	0	0.5539793	0.539475	0	1.980594	4.462328	2.557193	0.7147558	1.19997	0.6816115	0.2935512
CHL1	0	0	0	3.29609964989718	0.757284130918731	0.979039491974415	2.09135979033414	0.18633886068288	0.525645405915245	1.76729189621408	2.38916188446712	2.62405123322459
CNTNAP2	3.03226287430398	6.02058880799544	4.14988232225846	1.44388532451645	4.04035393478804	8.17774444533909	3.31375643182304	1.31533914975622	2.61740935977622	2.73588689411275	0.923891179680746	5.24440917531329
PTPRK	1.2378676980022	1.99074441195986	3.68855241457227	5.84176130329058	7.1542618025054	9.49032807980391	16.842632110829	8.22848995672254	5.21898897457412	12.5559132356954	2.99853046607234	13.3320742416297
TCTN1	6.828142	7.749656	7.639582	10.39529	16.5656	13.5344	18.87233	10.58842	9.150423	4.75649	7.982543	15.40971
HLA-DOB	37.2824782896443	22.6333410246767	49.2191998752243	22.0480118159445	41.0682222117929	45.4243690908628	92.8766455120021	39.2148838697509	39.3289439091597	47.2024109886358	24.7051399987984	51.8823109536611
PLEKHG1	7.48225241019456	2.44439121133769	3.07677606501202	9.47801788895621	7.0580506736291	4.89923683892518	13.9808807718288	3.83620910471626	3.45945880754897	5.52042337820733	1.79452421102403	4.92785561760542
CR2	7.07501441513251	5.3632253319777	9.78628151177263	7.00069027543076	9.52250449816344	10.8261320494105	14.4829236681704	5.93770675428316	7.76613068021032	9.45020627426273	2.44318811293304	6.30981412253177
APBB2	0.599167096235972	2.53789129648655	0.751768571927278	0.716452448397688	1.00944729576888	1.85356756729663	0.860699599691439	0.337538495246445	0.578044246901372	0.0775470766949019	0.529909768360906	8.86197221622156
CRIP3	4.32121909814538	8.29555198664129	7.33245435064471	1.67763816622457	1.99162980585437	4.77002182026094	7.29188122241241	7.1286850990204496	4.01531891902264	6.58072607314433	1.57569802355456	4.77824434933866
MMP17	1.145393	3.01114	2.114797	0.92109	5.579835	8.080026	2.482697	3.619565	6.031453	3.362234	4.080181	2.913456
AL122127.25	17.95119	9.308606	23.56115	7.70643	22.46673	10.04132	51.12299	20.37295	15.16429	28.21916	16.30685	28.45625
RP11-158I9.5	2.55227267000068	1.5780707656107	2.73769718966021	4.50797428661623	6.04141034223284	5.39704797547737	5.50574165719618	2.74368032791213	1.29449900425993	1.11255993954733	4.14964139716887	10.3069708071541
UGT8	0.672985086015355	2.9424864637474	1.75984932385041	0.77335130537683	4.51940492093437	2.14899262462768	2.99141461195706	2.8416973163328	1.06485525611228	1.53840366806066	0.176408853774069	2.36430359544839
CCDC191	4.12492207121497	5.95150146607977	3.97154911461308	11.1518035059968	7.60257513360216	8.97938932539025	7.22914110876201	5.59223927006016	4.95015273173775	2.62820330629973	4.53144573122795	5.69723765390135
MYO1B	1.47938230257938	0.837104321970478	1.41586879360776	0.176272115439167	0.749817725860196	0.789719736191107	2.87021548141287	0.759335720585479	0.35825926174766	1.08561278018813	0.165538868611384	0.0738376396621471
RAPGEF5	0	0.0453087514943262	0.220800310442577	0.0607264628137778	0	1.10077759056959	0.857586242389101	1.61127590628729	0.064906986484443	1.43182376168663	0	1.64109114222188
MARCH3	17.6797488694078	22.6393897849686	23.0842138045472	14.2120990282129	34.8429685913182	14.217349025004	25.0059217121641	10.1644725541112	12.581577470557	32.95056661224	12.9800428551848	33.1197206117494
FBLN7	5.29071929293497	4.44270760064184	6.34145006064872	2.12162981198687	5.42372882240338	3.13693415564606	2.64647963868153	3.55667494380599	5.97656859077733	6.58539019719302	3.24589346084859	2.4007690412511
TNFRSF4	3.80897420269535	7.04598223727843	7.84454220540187	10.6126728612555	10.4376682829006	3.65351565943739	3.05187764589255	11.22815417443	5.93170214708135	5.19002334585174	3.12579108799563	5.25211022383191
RP11-399B17.1	0.4539108042256	0	0.302245049190081	0.96908051038349	1.48383139672018	0.229429485026738	0.818487198841472	0.35691193320253	0.653303929518268	0.165190090465367	0.0834470899281327	0
RP11-342D11.3	7.71875747962597	3.29311289411144	4.59925909374321	8.02504885676737	10.1897384369078	7.61911474464783	11.426671948912	10.700209201589299	4.85805401057576	8.76830440016131	4.19184234122599	4.12786501525993
NEFL	0.685539982951989	1.39201853302722	0.635837136957967	2.6615537825303	1.1084049700899	3.28378452301059	1.03029197905012	0.925809083898247	0.644927359422626	1.54872495013906	1.71890469208822	0.324008533281137
LINC00892	3.135001	1.769643	2.858825	3.773051	2.81372	4.618342	3.399899	8.931438	6.09656	6.085912	2.327473	0.8088864
CCR4	9.77042631636253	3.5248263164231	4.5731154880871	8.41984793654277	6.96284688997005	7.99848709752656	14.1138983754778	8.00739523946908	7.76169042089738	15.0085369439827	11.0471152962934	5.53999751433425
CD40LG	20.5614	17.5062	21.52041	18.76586	28.77301	23.84357	38.56632	44.20977	56.17989	45.46652	15.04961	22.5521
TRAV8-4	44.19381	29.44442	20.01196	48.44081	56.77064	29.76339	41.14302	35.44671	42.86508	45.82534	31.50923	25.95908
TRAV9-2	126.9642	43.71015	47.28809	41.61847	80.99	50.282470000000004	50.43383	49.81267	18.17719	64.95099	31.36053	48.28562
ST6GALNAC1	1.148056	0	0	3.211975	2.254654	0	1.367539	1.136392	0.3788206	4.688336	1.855797	1.82816
TRAV26-1	27.56183	7.474021	20.40704	26.09619	48.7818	17.70747	20.35308	31.5436	11.78273	30.51915	13.45003	11.01495
TRBV10-3	26.6494981200491	31.3545611181362	28.119674259532	21.569865030906	55.6111823015805	28.1488650356162	45.0787325099453	55.6859294165538	34.6275263519728	61.8573864235405	25.9160833413641	38.4765869992425
MAL	54.3120268546493	37.8101321843322	40.9127617161362	39.1549933187865	69.2446565752431	48.7956257948386	49.8141126706721	74.069871559711	57.764393883817	54.2411957339744	49.5263389157841	67.2007911949749
LINC01727	1.577341	0.6326195	0	0	2.877708	0.4501929	1.147569	1.240375	0.3002869	3.673584	1.71343	0.8553141
FOXP3	2.80569	0.7066629	2.82063	3.413736	2.628625	1.819754	1.927628	2.139242	3.556275	3.191051	3.749239	3.561523
HPCAL4	2.84356841765097	2.26398931298433	1.52021124075649	1.03358806379047	2.10609164501494	3.25368273883708	2.00999362279587	2.04204650797198	3.13471761077921	5.12808629912717	1.44972266496286	1.75569519765456
TRBV18	25.0292885438951	25.718951826243	28.399366704773	25.9883416634752	45.2255065360553	14.3322046347322	12.7199508138349	23.6952600243539	25.5569024671139	26.3441399406627	12.0567148418968	24.0259565997901
TRBV7-2	46.3357603116581	26.8843632252836	63.8480761514465	16.0699833233671	49.8382857599166	22.8141804979458	52.8952712922433	134.656221010143	38.2046837030473	41.6932322175324	79.0172585023626	48.0260131435343
CTLA4	4.04844927439817	29.6589388029985	3.07317171244537	26.5253225558235	1.57505581446113	3.63088425632155	4.94208886153904	9.51105462311753	1.76147169372618	2.29455499463771	7.58668609899228	15.1422717845444
TRAV41	23.22418	67.26038	25.53331	62.23989	29.65291	22.21996	8.197669	29.71412	38.52041	21.25174	6.116782	17.82351
TRBV5-4	41.2937405950723	13.0626934140439	16.9520113710988	21.3226641109463	31.3715639955645	32.1291219719202	27.0620316612896	20.4556085841869	26.944396662801	23.548451636507	27.550207757434	39.5258149986606
RNF214	13.6702206237263	6.47078442601461	12.4699010204704	5.6205257857202	16.4005363526555	9.68174392991824	16.2344601133574	17.2903936502768	14.3530178190257	13.9817979920993	8.75693762018294	10.4656888580579
TRAV23DV6	15.94466	16.21208	26.39096	71.37297	54.83599	26.81593	12.93029	48.84674	21.30279	25.17583	14.09364	15.78849
